Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Customer_For,Age,Spent,Children,Family_Size,Is_Parent,Education_2n Cycle,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Response
-1.455087978204576,-0.8252176496158384,-0.9298943792539407,-0.0037772844366360664,-0.8912804829664238,-0.46026498338689537,-0.6910686684368205,-0.4673553535199639,-0.6072732556138208,-0.5947925083225005,-0.6858866249126978,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,0.6939037392619777,3.5696402183334324,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,345,71,50,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.4920989103708722,-0.8252176496158384,0.9069340242106335,-0.6599455522865585,0.3448933478059922,-0.2842288114839142,0.08441717302803102,2.0776498561268513,0.26500396304453067,-0.5564458572369358,0.349413940993261,0.3294268039924911,0.11563812818691793,2.2182479686326775,-0.9548306823204462,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,523,58,825,1,2,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8117666806300609,-0.8252176496158384,0.9069340242106335,0.3415744354843757,2.0684049387867645,-0.6614491798474453,-0.403031070178447,-0.6870680334894731,-0.6557331010948404,-0.6523124849508475,0.349413940993261,-0.3904912847325628,0.4578170015537556,0.987566742691576,1.1060873446575836,-0.2801402771248674,3.523233408773057,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,621,50,1086,1,3,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.9465293526983792,1.0325587676097676,-0.9298943792539407,-0.21098831638924315,-0.825905905377498,-0.6614491798474453,-0.7132254067643876,-0.6870680334894731,-0.6557331010948404,-0.8056990892931061,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,1.1060873446575836,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,416,53,34,1,3,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-1.9640986923547497,-0.8252176496158384,0.9069340242106335,-1.696000712049594,-0.8556216224633734,-0.5608570816171703,-0.686637320771307,-0.6504492534945548,-0.5588134101328013,5.310591758854455,-1.203536907865677,7.528607691243029,-0.9108984919135951,-1.7814660156759023,-1.779197893111658,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,267,52,359,1,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.548342378571071,-0.8252176496158384,-0.9298943792539407,-1.1089027881838738,0.32112077413729184,-0.10819263958093302,-0.15487560090969457,0.3931859763606139,0.022704735639433017,2.664672833950495,-0.6858866249126978,2.489181070167653,1.142174748287431,0.6798964362063006,-0.5426470769248403,-0.2801402771248674,-0.2838301877786302,3.5696402183334324,-0.26211121699831136,-0.1165103456070926,440,30,836,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.2246058105160917,-0.8252176496158384,-0.9298943792539407,-0.03831245642873724,2.008973504615014,0.26902772878259806,0.4344936386035925,-0.046239383578404514,3.2937443056082514,-0.2496726485524186,-0.6858866249126978,-0.3904912847325628,1.142174748287431,1.910577662147402,0.2817201338663717,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,678,60,1511,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.14070189429365937,1.0325587676097676,0.9069340242106335,1.6539109711842206,-0.8288774770860856,-0.6614491798474453,-0.6910686684368205,-0.6321398634970958,-0.6557331010948404,-0.5564458572369358,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,-0.5426470769248403,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,3,68,54,2,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0424962849287347,-0.8252176496158384,-0.9298943792539407,1.5157702832158158,0.20225790579379033,-0.08304461502336428,0.9618240107996916,3.8902794658753024,-0.3649740282087232,1.2266734182418204,-0.6858866249126978,-0.03053224037003586,0.7999958749205932,0.987566742691576,-1.3670142877160523,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,3.8151743807531995,-0.1165103456070926,139,43,1149,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.7666391713632714,-0.8252176496158384,0.9069340242106335,0.06529305954756628,-0.7219008955769342,-0.6614491798474453,-0.726519449760928,-0.6870680334894731,-0.6557331010948404,-0.7098324615791944,-0.6858866249126978,-1.1104093734576166,-0.5687196185467573,-0.8584550962200763,-0.13046347152923427,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,5,55,71,1,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.572610945161982,2.890335184835374,0.9069340242106335,1.6193757991921194,-0.897223626383599,-0.6614491798474453,-0.7176567544299011,-0.6504492534945548,-0.6557331010948404,-0.8248724148358884,-0.6858866249126978,-1.4703684178201437,-0.9108984919135951,-0.8584550962200763,-1.3670142877160523,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,5,62,10,3,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0935412027304718,-0.8252176496158384,-0.9298943792539407,-0.48726969232605255,0.5321023654470071,1.1995046374126415,-0.23463985888893643,2.407218876081115,0.2407740403040209,-0.49892588060858883,-0.6858866249126978,0.3294268039924911,2.5108902417547814,2.2182479686326775,-0.9548306823204462,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,653,57,895,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.6638506533100147,1.0325587676097676,0.9069340242106335,0.16889857552386983,-0.8496784790461983,-0.4854130079444641,-0.5891476721300114,-0.5039741335148821,-0.6072732556138208,-0.7865257637503237,0.349413940993261,-0.3904912847325628,-0.9108984919135951,-0.8584550962200763,1.1060873446575836,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,455,53,74,2,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.5192023677140045,1.0325587676097676,-0.9298943792539407,-1.2470434761522784,-0.9001951980921865,-0.5860051061747391,-0.726519449760928,-0.5405929135098003,-0.6315031783543306,-0.5947925083225005,-0.1682363419597184,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,0.6939037392619777,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,244,29,29,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.20407734519005535,1.0325587676097676,0.9069340242106335,0.06529305954756628,0.47564250298384386,-0.5357090570596016,-0.4562072421646083,-0.5589023035072593,-0.6557331010948404,0.49808704761609207,2.937665355758158,1.7692629814425989,-0.5687196185467573,0.3722261297210252,1.1060873446575836,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,467,55,610,2,4,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.14090738913183062,-0.8252176496158384,-0.9298943792539407,1.550305455207917,0.139854899913452,-0.25908078692634545,-0.04852325693737208,-0.5589023035072593,-0.5345834873922916,1.9360864633247665,-0.6858866249126978,0.689385848355018,0.4578170015537556,0.3722261297210252,0.2817201338663717,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,657,29,680,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.5936125176230832,2.890335184835374,-0.9298943792539407,-0.7290158962707608,-0.38908486421512983,-0.46026498338689537,-0.2656592925475305,-0.5589023035072593,-0.6072732556138208,2.5304595551510185,0.8670642239462404,1.049344892717545,-0.22654074517991973,-0.8584550962200763,1.5182709500531897,3.5696402183334324,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,664,44,473,2,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.1913567456999845,-0.8252176496158384,-0.9298943792539407,-0.21098831638924315,1.2482511472166038,1.1995046374126415,3.3769084885045144,1.0889427962640599,0.6769126496331966,1.6484865801830317,-0.6858866249126978,0.3294268039924911,1.142174748287431,0.3722261297210252,-1.3670142877160523,3.5696402183334324,-0.2838301877786302,3.5696402183334324,-0.26211121699831136,8.582928793055823,167,51,2009,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.196083126977923,-0.8252176496158384,-0.9298943792539407,0.4106447794685781,-0.3593691471292545,0.16843563055232313,1.4448409063406562,0.3931859763606139,1.8399489411776655,0.24883381555992184,-0.6858866249126978,-0.03053224037003586,0.11563812818691793,1.2952370491768512,-1.3670142877160523,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,508,63,928,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0966647242706749,-0.8252176496158384,0.9069340242106335,1.7229813151684228,0.05070774865582585,-0.38482090971418914,0.6294729358861838,-0.08285816357332272,-0.02575510984158651,-0.19215267192407165,0.349413940993261,1.7692629814425989,0.11563812818691793,-0.24311448324952553,-0.5426470769248403,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,285,48,734,1,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.743603573801388,-0.8252176496158384,-0.9298943792539407,-0.48726969232605255,1.7088447620476723,2.934718331884884,2.791970596656741,1.2537273062411918,2.809145850798056,1.897739812239202,-1.203536907865677,0.3294268039924911,1.4843536216542685,0.987566742691576,-1.779197893111658,-0.2801402771248674,-0.2838301877786302,3.5696402183334324,3.8151743807531995,-0.1165103456070926,137,70,2211,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.01629616206917174,-0.8252176496158384,0.9069340242106335,0.47971512345278045,1.441403308274794,-0.6614491798474453,-0.1105621242545602,-0.4673553535199639,-0.4376637964302525,-0.11545936975294234,-0.1682363419597184,-0.7504503290950897,0.4578170015537556,0.6798964362063006,1.1060873446575836,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,575,46,990,1,2,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.213097256774118,1.0325587676097676,-0.9298943792539407,-1.6269303680653915,-0.897223626383599,-0.5608570816171703,-0.6999313637678474,-0.6870680334894731,-0.5588134101328013,-0.7481791126647591,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,-0.13046347152923427,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,297,44,24,1,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.9777645681004085,1.0325587676097676,-0.9298943792539407,0.6178558114211852,-0.8496784790461983,-0.5860051061747391,-0.655617887112713,-0.6321398634970958,-0.5830433328733111,-0.7290057871219767,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,1.1060873446575836,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,465,38,52,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
